Code name,Type 1,Type 2,Attack,Defense,Stamina,Pre-evolution,Evolutions,Is legendary,Is mythical,Is shadow,Is mega,Base code name,Base display name,Form code name,Form display name,Mega code name,Mega display name,Display name,Fast moves,Charged moves
PAWNIARD,Dark,Steel,154,114,128,,['BISHARP'],False,False,False,False,PAWNIARD,Pawniard,,,,,Pawniard,"['FURY_CUTTER_FAST', 'SCRATCH_FAST']","['NIGHT_SLASH', 'IRON_HEAD', 'X_SCISSOR']"
BISHARP,Dark,Steel,232,176,163,PAWNIARD,[],False,False,False,False,BISHARP,Bisharp,,,,,Bisharp,"['METAL_CLAW_FAST', 'SNARL_FAST']","['DARK_PULSE', 'IRON_HEAD', 'X_SCISSOR', 'FOCUS_BLAST']"
BOUFFALANT,Normal,,195,182,216,,[],False,False,False,False,BOUFFALANT,Bouffalant,,,,,Bouffalant,"['MUD_SHOT_FAST', 'ZEN_HEADBUTT_FAST']","['MEGAHORN', 'EARTHQUAKE', 'STOMP', 'SKULL_BASH']"
RUFFLET,Normal,Flying,150,97,172,,['BRAVIARY'],False,False,False,False,RUFFLET,Rufflet,,,,,Rufflet,"['WING_ATTACK_FAST', 'PECK_FAST']","['AERIAL_ACE', 'ROCK_TOMB', 'BRAVE_BIRD', 'FLY']"
BRAVIARY,Normal,Flying,232,152,225,RUFFLET,[],False,False,False,False,BRAVIARY,Braviary,,,,,Braviary,"['STEEL_WING_FAST', 'AIR_SLASH_FAST']","['HEAT_WAVE', 'ROCK_SLIDE', 'CLOSE_COMBAT', 'BRAVE_BIRD', 'FLY']"
VULLABY,Dark,Flying,105,139,172,,['MANDIBUZZ'],False,False,False,False,VULLABY,Vullaby,,,,,Vullaby,"['FEINT_ATTACK_FAST', 'AIR_SLASH_FAST']","['DARK_PULSE', 'BRAVE_BIRD', 'FOUL_PLAY']"
MANDIBUZZ,Dark,Flying,129,205,242,VULLABY,[],False,False,False,False,MANDIBUZZ,Mandibuzz,,,,,Mandibuzz,"['AIR_SLASH_FAST', 'SNARL_FAST']","['DARK_PULSE', 'AERIAL_ACE', 'SHADOW_BALL', 'FOUL_PLAY']"
HEATMOR,Fire,,204,129,198,,[],False,False,False,False,HEATMOR,Heatmor,,,,,Heatmor,"['LICK_FAST', 'FIRE_SPIN_FAST']","['FLAMETHROWER', 'THUNDER_PUNCH', 'POWER_UP_PUNCH']"
DURANT,Bug,Steel,217,188,151,,[],False,False,False,False,DURANT,Durant,,,,,Durant,"['BUG_BITE_FAST', 'METAL_CLAW_FAST']","['STONE_EDGE', 'IRON_HEAD', 'X_SCISSOR']"
DEINO,Dark,Dragon,116,93,141,,['ZWEILOUS'],False,False,False,False,DEINO,Deino,,,,,Deino,"['DRAGON_BREATH_FAST', 'TACKLE_FAST']","['DRAGON_PULSE', 'BODY_SLAM', 'CRUNCH']"
ZWEILOUS,Dark,Dragon,159,135,176,DEINO,['HYDREIGON'],False,False,False,False,ZWEILOUS,Zweilous,,,,,Zweilous,"['BITE_FAST', 'DRAGON_BREATH_FAST']","['DARK_PULSE', 'DRAGON_PULSE', 'BODY_SLAM']"
HYDREIGON,Dark,Dragon,256,188,211,ZWEILOUS,[],False,False,False,False,HYDREIGON,Hydreigon,,,,,Hydreigon,"['BITE_FAST', 'DRAGON_BREATH_FAST']","['DARK_PULSE', 'FLASH_CANNON', 'DRAGON_PULSE', 'BRUTAL_SWING']"
LARVESTA,Bug,Fire,156,107,146,,['VOLCARONA'],False,False,False,False,LARVESTA,Larvesta,,,,,Larvesta,"['BUG_BITE_FAST', 'EMBER_FAST']","['FLAME_WHEEL', 'BUG_BUZZ', 'FLAME_CHARGE']"
VOLCARONA,Bug,Fire,264,189,198,LARVESTA,[],False,False,False,False,VOLCARONA,Volcarona,,,,,Volcarona,"['BUG_BITE_FAST', 'FIRE_SPIN_FAST']","['BUG_BUZZ', 'SOLAR_BEAM', 'HURRICANE', 'OVERHEAT']"
COBALION,Steel,Fighting,192,229,209,,[],True,False,False,False,COBALION,Cobalion,,,,,Cobalion,"['METAL_CLAW_FAST', 'ZEN_HEADBUTT_FAST', 'DOUBLE_KICK_FAST']","['STONE_EDGE', 'IRON_HEAD', 'CLOSE_COMBAT', 'SACRED_SWORD']"
TERRAKION,Rock,Fighting,260,192,209,,[],True,False,False,False,TERRAKION,Terrakion,,,,,Terrakion,"['ZEN_HEADBUTT_FAST', 'SMACK_DOWN_FAST', 'DOUBLE_KICK_FAST']","['EARTHQUAKE', 'ROCK_SLIDE', 'CLOSE_COMBAT', 'SACRED_SWORD']"
VIRIZION,Grass,Fighting,192,229,209,,[],True,False,False,False,VIRIZION,Virizion,,,,,Virizion,"['QUICK_ATTACK_FAST', 'ZEN_HEADBUTT_FAST', 'DOUBLE_KICK_FAST']","['STONE_EDGE', 'LEAF_BLADE', 'CLOSE_COMBAT', 'SACRED_SWORD']"
TORNADUS,Flying,,266,164,188,,[],True,False,False,False,TORNADUS,Tornadus,,,,,Tornadus,"['BITE_FAST', 'AIR_SLASH_FAST']","['HYPER_BEAM', 'DARK_PULSE', 'HURRICANE', 'GRASS_KNOT']"
THUNDURUS,Electric,Flying,266,164,188,,[],True,False,False,False,THUNDURUS,Thundurus,,,,,Thundurus,"['THUNDER_SHOCK_FAST', 'ASTONISH_FAST']","['THUNDER_PUNCH', 'THUNDER', 'BRICK_BREAK', 'CRUNCH']"
RESHIRAM,Dragon,Fire,275,211,205,,[],True,False,False,False,RESHIRAM,Reshiram,,,,,Reshiram,"['DRAGON_BREATH_FAST', 'FIRE_FANG_FAST']","['STONE_EDGE', 'OVERHEAT', 'CRUNCH', 'DRACO_METEOR', 'FUSION_FLARE']"
ZEKROM,Dragon,Electric,275,211,205,,[],True,False,False,False,ZEKROM,Zekrom,,,,,Zekrom,"['DRAGON_BREATH_FAST', 'CHARGE_BEAM_FAST']","['FLASH_CANNON', 'WILD_CHARGE', 'OUTRAGE', 'CRUNCH', 'FUSION_BOLT']"
LANDORUS,Ground,Flying,261,182,205,,[],True,False,False,False,LANDORUS,Landorus,,,,,Landorus,"['MUD_SHOT_FAST', 'ROCK_THROW_FAST']","['ROCK_SLIDE', 'FOCUS_BLAST', 'OUTRAGE', 'EARTH_POWER']"
KYUREM,Dragon,Ice,246,170,245,,[],True,False,False,False,KYUREM,Kyurem,,,,,Kyurem,"['DRAGON_BREATH_FAST', 'STEEL_WING_FAST']","['BLIZZARD', 'DRAGON_CLAW', 'DRACO_METEOR', 'GLACIATE']"
KELDEO,Water,Fighting,260,192,209,,[],False,True,False,False,KELDEO,Keldeo,,,,,Keldeo,"['LOW_KICK_FAST', 'POISON_JAB_FAST']","['AQUA_JET', 'X_SCISSOR', 'HYDRO_PUMP', 'CLOSE_COMBAT', 'SACRED_SWORD']"
MELOETTA,Normal,Psychic,250,225,225,,[],False,True,False,False,MELOETTA,Meloetta,,,,,Meloetta,"['LOW_KICK_FAST', 'QUICK_ATTACK_FAST']","['HYPER_BEAM', 'ICE_PUNCH', 'FIRE_PUNCH', 'CLOSE_COMBAT']"
GENESECT,Bug,Steel,252,199,174,,[],False,True,False,False,GENESECT,Genesect,,,,,Genesect,"['FURY_CUTTER_FAST', 'METAL_CLAW_FAST']","['HYPER_BEAM', 'MAGNET_BOMB', 'X_SCISSOR']"
CHESPIN,Grass,,110,106,148,,['QUILLADIN'],False,False,False,False,CHESPIN,Chespin,,,,,Chespin,"['VINE_WHIP_FAST', 'TAKE_DOWN_FAST']","['SEED_BOMB', 'BODY_SLAM', 'GYRO_BALL']"
QUILLADIN,Grass,,146,156,156,CHESPIN,['CHESNAUGHT'],False,False,False,False,QUILLADIN,Quilladin,,,,,Quilladin,"['LOW_KICK_FAST', 'VINE_WHIP_FAST']","['BODY_SLAM', 'GYRO_BALL', 'ENERGY_BALL']"
CHESNAUGHT,Grass,Fighting,201,204,204,QUILLADIN,[],False,False,False,False,CHESNAUGHT,Chesnaught,,,,,Chesnaught,"['LOW_KICK_FAST', 'VINE_WHIP_FAST', 'SMACK_DOWN_FAST']","['SOLAR_BEAM', 'GYRO_BALL', 'ENERGY_BALL', 'SUPER_POWER', 'FRENZY_PLANT']"
FENNEKIN,Fire,,116,102,120,,['BRAIXEN'],False,False,False,False,FENNEKIN,Fennekin,,,,,Fennekin,"['EMBER_FAST', 'SCRATCH_FAST']","['FLAMETHROWER', 'PSYSHOCK', 'FLAME_CHARGE']"
BRAIXEN,Fire,,171,130,153,FENNEKIN,['DELPHOX'],False,False,False,False,BRAIXEN,Braixen,,,,,Braixen,"['EMBER_FAST', 'SCRATCH_FAST']","['FLAMETHROWER', 'PSYSHOCK', 'FLAME_CHARGE']"
DELPHOX,Fire,Psychic,230,189,181,BRAIXEN,[],False,False,False,False,DELPHOX,Delphox,,,,,Delphox,"['SCRATCH_FAST', 'ZEN_HEADBUTT_FAST', 'FIRE_SPIN_FAST']","['FLAMETHROWER', 'FLAME_CHARGE', 'FIRE_BLAST', 'PSYCHIC', 'MYSTICAL_FIRE', 'BLAST_BURN']"
FROAKIE,Water,,122,84,121,,['FROGADIER'],False,False,False,False,FROAKIE,Froakie,,,,,Froakie,"['POUND_FAST', 'BUBBLE_FAST']","['AERIAL_ACE', 'WATER_PULSE', 'SURF']"
FROGADIER,Water,,168,114,144,FROAKIE,['GRENINJA'],False,False,False,False,FROGADIER,Frogadier,,,,,Frogadier,"['POUND_FAST', 'BUBBLE_FAST']","['AERIAL_ACE', 'WATER_PULSE', 'SURF']"
GRENINJA,Water,Dark,223,152,176,FROGADIER,[],False,False,False,False,GRENINJA,Greninja,,,,,Greninja,"['BUBBLE_FAST', 'FEINT_ATTACK_FAST', 'WATER_SHURIKEN_FAST']","['AERIAL_ACE', 'NIGHT_SLASH', 'HYDRO_PUMP', 'SURF', 'HYDRO_CANNON']"
BUNNELBY,Normal,,68,72,116,,['DIGGERSBY'],False,False,False,False,BUNNELBY,Bunnelby,,,,,Bunnelby,"['QUICK_ATTACK_FAST', 'MUD_SLAP_FAST']","['DIG', 'EARTHQUAKE', 'BULLDOZE']"
DIGGERSBY,Normal,Ground,112,155,198,BUNNELBY,[],False,False,False,False,DIGGERSBY,Diggersby,,,,,Diggersby,"['MUD_SHOT_FAST', 'QUICK_ATTACK_FAST']","['HYPER_BEAM', 'DIG', 'EARTHQUAKE', 'FIRE_PUNCH', 'SCORCHING_SANDS']"
FLETCHLING,Normal,Flying,95,80,128,,['FLETCHINDER'],False,False,False,False,FLETCHLING,Fletchling,,,,,Fletchling,"['PECK_FAST', 'QUICK_ATTACK_FAST']","['HEAT_WAVE', 'AERIAL_ACE', 'SWIFT', 'FLY']"
FLETCHINDER,Fire,Flying,145,110,158,FLETCHLING,['TALONFLAME'],False,False,False,False,FLETCHINDER,Fletchinder,,,,,Fletchinder,"['EMBER_FAST', 'PECK_FAST', 'STEEL_WING_FAST']","['HEAT_WAVE', 'AERIAL_ACE', 'FLAME_CHARGE', 'FLY']"
TALONFLAME,Fire,Flying,176,155,186,FLETCHINDER,[],False,False,False,False,TALONFLAME,Talonflame,,,,,Talonflame,"['PECK_FAST', 'STEEL_WING_FAST', 'FIRE_SPIN_FAST', 'INCINERATE_FAST']","['FLAME_CHARGE', 'FIRE_BLAST', 'HURRICANE', 'BRAVE_BIRD', 'FLY']"
SCATTERBUG,Bug,,63,63,116,,['SPEWPA'],False,False,False,False,SCATTERBUG,Scatterbug,,,,,Scatterbug,"['BUG_BITE_FAST', 'TACKLE_FAST']",['STRUGGLE']
SPEWPA,Bug,,48,89,128,SCATTERBUG,['VIVILLON'],False,False,False,False,SPEWPA,Spewpa,,,,,Spewpa,"['STRUGGLE_BUG_FAST', 'BUG_BITE_FAST', 'TACKLE_FAST']",['STRUGGLE']
VIVILLON,Bug,Flying,176,103,190,SPEWPA,[],False,False,False,False,VIVILLON,Vivillon,,,,,Vivillon,"['STRUGGLE_BUG_FAST', 'GUST_FAST', 'BUG_BITE_FAST']","['AERIAL_ACE', 'BUG_BUZZ', 'HURRICANE', 'ENERGY_BALL']"
LITLEO,Fire,Normal,139,112,158,,"['PYROAR', 'PYROAR_FEMALE_FORM']",False,False,False,False,LITLEO,Litleo,,,,,Litleo,"['EMBER_FAST', 'TACKLE_FAST', 'FIRE_FANG_FAST', 'INCINERATE_FAST']","['FLAMETHROWER', 'FLAME_CHARGE', 'CRUNCH']"
PYROAR,Fire,Normal,221,149,200,LITLEO,[],False,False,False,False,PYROAR,Pyroar,,,,,Pyroar,"['EMBER_FAST', 'FIRE_FANG_FAST', 'TAKE_DOWN_FAST', 'INCINERATE_FAST']","['DARK_PULSE', 'FLAME_CHARGE', 'SOLAR_BEAM', 'OVERHEAT']"
FLABEBE,Fairy,,108,120,127,,['FLOETTE_RED_FORM'],False,False,False,False,FLABEBE,Flabébé,,,,,Flabébé,"['VINE_WHIP_FAST', 'TACKLE_FAST']","['PETAL_BLIZZARD', 'DAZZLING_GLEAM', 'PSYCHIC']"
FLOETTE,Fairy,,136,151,144,FLABEBE,['FLORGES_RED_FORM'],False,False,False,False,FLOETTE,Floette,,,,,Floette,"['VINE_WHIP_FAST', 'TACKLE_FAST']","['PETAL_BLIZZARD', 'DAZZLING_GLEAM', 'PSYCHIC']"
FLORGES,Fairy,,212,244,186,FLOETTE,[],False,False,False,False,FLORGES,Florges,,,,,Florges,"['VINE_WHIP_FAST', 'RAZOR_LEAF_FAST', 'TACKLE_FAST', 'FAIRY_WIND_FAST']","['PETAL_BLIZZARD', 'DISARMING_VOICE', 'MOONBLAST', 'PSYCHIC']"
SKIDDO,Grass,,123,102,165,,['GOGOAT'],False,False,False,False,SKIDDO,Skiddo,,,,,Skiddo,"['ZEN_HEADBUTT_FAST', 'ROCK_SMASH_FAST']","['SEED_BOMB', 'BRICK_BREAK', 'ROCK_SLIDE']"
GOGOAT,Grass,,196,146,265,SKIDDO,[],False,False,False,False,GOGOAT,Gogoat,,,,,Gogoat,"['VINE_WHIP_FAST', 'ZEN_HEADBUTT_FAST', 'ROCK_SMASH_FAST']","['SEED_BOMB', 'LEAF_BLADE', 'BRICK_BREAK', 'ROCK_SLIDE']"
PANCHAM,Fighting,,145,107,167,,['PANGORO'],False,False,False,False,PANCHAM,Pancham,,,,,Pancham,"['LOW_KICK_FAST', 'TACKLE_FAST']","['LOW_SWEEP', 'BODY_SLAM', 'CRUNCH']"
PANGORO,Fighting,Dark,226,146,216,PANCHAM,[],False,False,False,False,PANGORO,Pangoro,,,,,Pangoro,"['LOW_KICK_FAST', 'BULLET_PUNCH_FAST', 'SNARL_FAST']","['NIGHT_SLASH', 'ROCK_SLIDE', 'IRON_HEAD', 'CLOSE_COMBAT']"
FURFROU,Normal,,164,167,181,,[],False,False,False,False,FURFROU,Furfrou,,,,,Furfrou,"['BITE_FAST', 'SUCKER_PUNCH_FAST', 'TAKE_DOWN_FAST', 'SAND_ATTACK_FAST']","['DARK_PULSE', 'GRASS_KNOT', 'SURF']"
ESPURR,Psychic,,120,114,158,,"['MEOWSTIC', 'MEOWSTIC_FEMALE_FORM']",False,False,False,False,ESPURR,Espurr,,,,,Espurr,"['SCRATCH_FAST', 'CONFUSION_FAST']","['PSYSHOCK', 'PSYCHIC', 'ENERGY_BALL']"
MEOWSTIC,Psychic,,166,167,179,ESPURR,[],False,False,False,False,MEOWSTIC,Meowstic,,,,,Meowstic,"['SUCKER_PUNCH_FAST', 'CONFUSION_FAST']","['THUNDERBOLT', 'PSYCHIC', 'ENERGY_BALL']"
HONEDGE,Steel,Ghost,-1,-1,-1,,['DOUBLADE'],False,False,False,False,HONEDGE,Honedge,,,,,Honedge,"['FURY_CUTTER_FAST', 'TACKLE_FAST']","['IRON_HEAD', 'GYRO_BALL']"
DOUBLADE,Steel,Ghost,-1,-1,-1,HONEDGE,['AEGISLASH'],False,False,False,False,DOUBLADE,Doublade,,,,,Doublade,"['FURY_CUTTER_FAST', 'PSYCHO_CUT_FAST']","['IRON_HEAD', 'GYRO_BALL']"
AEGISLASH,Steel,Ghost,-1,-1,-1,DOUBLADE,[],False,False,False,False,AEGISLASH,Aegislash,,,,,Aegislash,"['FURY_CUTTER_FAST', 'PSYCHO_CUT_FAST']","['FLASH_CANNON', 'SHADOW_BALL', 'GYRO_BALL']"
SPRITZEE,Fairy,,110,113,186,,['AROMATISSE'],False,False,False,False,SPRITZEE,Spritzee,,,,,Spritzee,"['CHARGE_BEAM_FAST', 'CHARM_FAST']","['THUNDERBOLT', 'DRAINING_KISS']"
AROMATISSE,Fairy,,173,150,226,SPRITZEE,[],False,False,False,False,AROMATISSE,Aromatisse,,,,,Aromatisse,"['CHARGE_BEAM_FAST', 'CHARM_FAST']","['THUNDERBOLT', 'DRAINING_KISS', 'MOONBLAST', 'PSYCHIC']"
SWIRLIX,Fairy,,109,119,158,,['SLURPUFF'],False,False,False,False,SWIRLIX,Swirlix,,,,,Swirlix,['TACKLE_FAST'],"['DRAINING_KISS', 'ENERGY_BALL']"
SLURPUFF,Fairy,,168,163,193,SWIRLIX,[],False,False,False,False,SLURPUFF,Slurpuff,,,,,Slurpuff,"['TACKLE_FAST', 'CHARM_FAST', 'FAIRY_WIND_FAST']","['FLAMETHROWER', 'DRAINING_KISS', 'PLAY_ROUGH', 'ENERGY_BALL']"
INKAY,Dark,Psychic,98,95,142,,['MALAMAR'],False,False,False,False,INKAY,Inkay,,,,,Inkay,"['PECK_FAST', 'TACKLE_FAST', 'PSYWAVE_FAST']","['PSYBEAM', 'NIGHT_SLASH']"
MALAMAR,Dark,Psychic,177,165,200,INKAY,[],False,False,False,False,MALAMAR,Malamar,,,,,Malamar,"['PECK_FAST', 'PSYCHO_CUT_FAST', 'PSYWAVE_FAST']","['HYPER_BEAM', 'PSYBEAM', 'FOUL_PLAY', 'SUPER_POWER']"
BINACLE,Rock,Water,96,120,123,,['BARBARACLE'],False,False,False,False,BINACLE,Binacle,,,,,Binacle,"['SCRATCH_FAST', 'MUD_SLAP_FAST']","['DIG', 'CROSS_CHOP', 'ANCIENT_POWER']"
BARBARACLE,Rock,Water,194,205,176,BINACLE,[],False,False,False,False,BARBARACLE,Barbaracle,,,,,Barbaracle,"['FURY_CUTTER_FAST', 'WATER_GUN_FAST', 'MUD_SLAP_FAST']","['CROSS_CHOP', 'STONE_EDGE', 'GRASS_KNOT', 'SKULL_BASH', 'RAZOR_SHELL']"
SKRELP,Poison,Water,109,109,137,,['DRAGALGE'],False,False,False,False,SKRELP,Skrelp,,,,,Skrelp,"['ACID_FAST', 'WATER_GUN_FAST']","['AQUA_TAIL', 'TWISTER', 'SLUDGE_BOMB', 'WATER_PULSE']"
DRAGALGE,Poison,Dragon,177,207,163,SKRELP,[],False,False,False,False,DRAGALGE,Dragalge,,,,,Dragalge,"['ACID_FAST', 'WATER_GUN_FAST', 'DRAGON_TAIL_FAST']","['AQUA_TAIL', 'GUNK_SHOT', 'HYDRO_PUMP', 'OUTRAGE']"
CLAUNCHER,Water,,108,117,137,,['CLAWITZER'],False,False,False,False,CLAUNCHER,Clauncher,,,,,Clauncher,"['WATER_GUN_FAST', 'SMACK_DOWN_FAST']","['AQUA_JET', 'WATER_PULSE', 'CRABHAMMER']"
CLAWITZER,Water,,221,171,174,CLAUNCHER,[],False,False,False,False,CLAWITZER,Clawitzer,,,,,Clawitzer,"['WATER_GUN_FAST', 'SMACK_DOWN_FAST']","['DARK_PULSE', 'ICE_BEAM', 'WATER_PULSE', 'CRABHAMMER']"
HELIOPTILE,Electric,Normal,115,78,127,,['HELIOLISK'],False,False,False,False,HELIOPTILE,Helioptile,,,,,Helioptile,"['THUNDER_SHOCK_FAST', 'QUICK_ATTACK_FAST']","['PARABOLIC_CHARGE', 'THUNDERBOLT', 'BULLDOZE']"
HELIOLISK,Electric,Normal,219,168,158,HELIOPTILE,[],False,False,False,False,HELIOLISK,Heliolisk,,,,,Heliolisk,"['QUICK_ATTACK_FAST', 'MUD_SLAP_FAST', 'VOLT_SWITCH_FAST']","['PARABOLIC_CHARGE', 'THUNDERBOLT', 'BULLDOZE', 'GRASS_KNOT', 'BREAKING_SWIPE']"
TYRUNT,Rock,Dragon,158,123,151,,['TYRANTRUM'],False,False,False,False,TYRUNT,Tyrunt,,,,,Tyrunt,"['TACKLE_FAST', 'DRAGON_TAIL_FAST']","['ANCIENT_POWER', 'DRAGON_CLAW', 'STOMP']"
TYRANTRUM,Rock,Dragon,227,191,193,TYRUNT,[],False,False,False,False,TYRANTRUM,Tyrantrum,,,,,Tyrantrum,"['ROCK_THROW_FAST', 'DRAGON_TAIL_FAST', 'CHARM_FAST']","['EARTHQUAKE', 'STONE_EDGE', 'OUTRAGE', 'CRUNCH', 'METEOR_BEAM']"
AMAURA,Rock,Ice,124,109,184,,['AURORUS'],False,False,False,False,AMAURA,Amaura,,,,,Amaura,"['FROST_BREATH_FAST', 'POWDER_SNOW_FAST']","['ANCIENT_POWER', 'THUNDERBOLT', 'AURORA_BEAM', 'WEATHER_BALL_ICE']"
AURORUS,Rock,Ice,186,163,265,AMAURA,[],False,False,False,False,AURORUS,Aurorus,,,,,Aurorus,"['FROST_BREATH_FAST', 'ROCK_THROW_FAST', 'POWDER_SNOW_FAST']","['HYPER_BEAM', 'BLIZZARD', 'ANCIENT_POWER', 'THUNDERBOLT', 'WEATHER_BALL_ICE', 'METEOR_BEAM']"
SYLVEON,Fairy,,203,205,216,EEVEE,[],False,False,False,False,SYLVEON,Sylveon,,,,,Sylveon,"['QUICK_ATTACK_FAST', 'CHARM_FAST']","['DRAINING_KISS', 'DAZZLING_GLEAM', 'MOONBLAST', 'PSYSHOCK']"
HAWLUCHA,Fighting,Flying,195,153,186,,[],False,False,False,False,HAWLUCHA,Hawlucha,,,,,Hawlucha,"['LOW_KICK_FAST', 'POISON_JAB_FAST', 'WING_ATTACK_FAST']","['AERIAL_ACE', 'X_SCISSOR', 'POWER_UP_PUNCH', 'FLYING_PRESS', 'SKY_ATTACK']"
DEDENNE,Electric,Fairy,164,134,167,,[],False,False,False,False,DEDENNE,Dedenne,,,,,Dedenne,"['THUNDER_SHOCK_FAST', 'TACKLE_FAST']","['DISCHARGE', 'PARABOLIC_CHARGE', 'PLAY_ROUGH']"
CARBINK,Rock,Fairy,95,285,137,,[],False,False,False,False,CARBINK,Carbink,,,,,Carbink,"['TACKLE_FAST', 'ROCK_THROW_FAST']","['ROCK_SLIDE', 'POWER_GEM', 'MOONBLAST']"
GOOMY,Dragon,,101,112,128,,['SLIGGOO'],False,False,False,False,GOOMY,Goomy,,,,,Goomy,"['TACKLE_FAST', 'WATER_GUN_FAST']","['DRAGON_PULSE', 'SLUDGE_WAVE', 'MUDDY_WATER']"
SLIGGOO,Dragon,,159,176,169,GOOMY,['GOODRA'],False,False,False,False,SLIGGOO,Sliggoo,,,,,Sliggoo,"['TACKLE_FAST', 'WATER_GUN_FAST']","['DRAGON_PULSE', 'SLUDGE_WAVE', 'WATER_PULSE', 'MUDDY_WATER']"
GOODRA,Dragon,,220,242,207,SLIGGOO,[],False,False,False,False,GOODRA,Goodra,,,,,Goodra,"['DRAGON_BREATH_FAST', 'WATER_GUN_FAST']","['AQUA_TAIL', 'SLUDGE_WAVE', 'POWER_WHIP', 'DRACO_METEOR', 'MUDDY_WATER']"
KLEFKI,Steel,Fairy,160,179,149,,[],False,False,False,False,KLEFKI,Klefki,,,,,Klefki,"['TACKLE_FAST', 'ASTONISH_FAST']","['FLASH_CANNON', 'DRAINING_KISS', 'PLAY_ROUGH', 'FOUL_PLAY']"
PHANTUMP,Ghost,Grass,125,103,125,,['TREVENANT'],False,False,False,False,PHANTUMP,Phantump,,,,,Phantump,"['TACKLE_FAST', 'ASTONISH_FAST']","['SEED_BOMB', 'SHADOW_BALL', 'FOUL_PLAY']"
TREVENANT,Ghost,Grass,201,154,198,PHANTUMP,[],False,False,False,False,TREVENANT,Trevenant,,,,,Trevenant,"['SUCKER_PUNCH_FAST', 'SHADOW_CLAW_FAST']","['SEED_BOMB', 'SHADOW_BALL', 'FOUL_PLAY']"
PUMPKABOO,Ghost,Grass,122,124,127,,['GOURGEIST_SMALL_FORM'],False,False,False,False,PUMPKABOO,Pumpkaboo,,,,,Pumpkaboo,"['RAZOR_LEAF_FAST', 'ASTONISH_FAST']","['SHADOW_SNEAK', 'GRASS_KNOT', 'FOUL_PLAY']"
GOURGEIST,Ghost,Grass,171,219,146,PUMPKABOO,[],False,False,False,False,GOURGEIST,Gourgeist,,,,,Gourgeist,"['RAZOR_LEAF_FAST', 'HEX_FAST']","['SEED_BOMB', 'SHADOW_BALL', 'FIRE_BLAST', 'FOUL_PLAY', 'POLTERGEIST']"
BERGMITE,Ice,,117,120,146,,['AVALUGG'],False,False,False,False,BERGMITE,Bergmite,,,,,Bergmite,"['BITE_FAST', 'TACKLE_FAST']","['ICY_WIND', 'MIRROR_COAT', 'CRUNCH']"
AVALUGG,Ice,,196,240,216,BERGMITE,[],False,False,False,False,AVALUGG,Avalugg,,,,,Avalugg,"['BITE_FAST', 'ICE_FANG_FAST']","['EARTHQUAKE', 'ICY_WIND', 'BODY_SLAM', 'AVALANCHE', 'MIRROR_COAT', 'CRUNCH']"
NOIBAT,Flying,Dragon,83,73,120,,['NOIVERN'],False,False,False,False,NOIBAT,Noibat,,,,,Noibat,"['BITE_FAST', 'WING_ATTACK_FAST']","['HEAT_WAVE', 'DRAGON_PULSE', 'AIR_CUTTER']"
NOIVERN,Flying,Dragon,205,175,198,NOIBAT,[],False,False,False,False,NOIVERN,Noivern,,,,,Noivern,"['BITE_FAST', 'AIR_SLASH_FAST']","['HEAT_WAVE', 'PSYCHIC', 'HURRICANE', 'DRACO_METEOR', 'BOOMBURST']"
XERNEAS,Fairy,,250,185,246,,[],True,False,False,False,XERNEAS,Xerneas,,,,,Xerneas,"['TACKLE_FAST', 'ZEN_HEADBUTT_FAST', 'GEOMANCY_FAST']","['MEGAHORN', 'THUNDER', 'MOONBLAST', 'CLOSE_COMBAT', 'GIGA_IMPACT']"
YVELTAL,Dark,Flying,250,185,246,,[],True,False,False,False,YVELTAL,Yveltal,,,,,Yveltal,"['SUCKER_PUNCH_FAST', 'SNARL_FAST', 'GUST_FAST']","['HYPER_BEAM', 'DARK_PULSE', 'PSYCHIC', 'HURRICANE', 'FOCUS_BLAST', 'OBLIVION_WING']"
ZYGARDE,Dragon,Ground,203,232,239,,[],True,False,False,False,ZYGARDE,Zygarde,,,,,Zygarde,"['BITE_FAST', 'ZEN_HEADBUTT_FAST', 'DRAGON_TAIL_FAST']","['HYPER_BEAM', 'EARTHQUAKE', 'BULLDOZE', 'OUTRAGE', 'CRUNCH']"
DIANCIE,Rock,Fairy,190,285,137,,[],False,True,False,False,DIANCIE,Diancie,,,,,Diancie,"['TACKLE_FAST', 'ROCK_THROW_FAST']","['ROCK_SLIDE', 'POWER_GEM', 'MOONBLAST']"
HOOPA,Psychic,Ghost,261,187,173,,[],False,True,False,False,HOOPA,Hoopa,,,,,Hoopa,"['CONFUSION_FAST', 'ASTONISH_FAST']","['PSYBEAM', 'SHADOW_BALL', 'PSYCHIC']"
VOLCANION,Fire,Water,252,216,190,,[],False,True,False,False,VOLCANION,Volcanion,,,,,Volcanion,"['WATER_GUN_FAST', 'TAKE_DOWN_FAST', 'INCINERATE_FAST']","['SLUDGE_BOMB', 'HYDRO_PUMP', 'OVERHEAT', 'EARTH_POWER']"
ROWLET,Grass,Flying,102,99,169,,['DARTRIX'],False,False,False,False,ROWLET,Rowlet,,,,,Rowlet,"['RAZOR_LEAF_FAST', 'TACKLE_FAST', 'MAGICAL_LEAF_FAST', 'LEAFAGE_FAST']","['SEED_BOMB', 'ENERGY_BALL']"
