Attacker,Fast Move,Charged Move,Level,"Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Poison), Tier 5","Arceus (Poison), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Garbodor, Tier 3","Garbodor, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Nidorino, Tier 3","Nidorino, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Seviper, Tier 3","Seviper, Tier 3","Toxicroak, Tier 3","Toxicroak, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3"
Gallade,Low Kick,Psychic,40,1.9986083826175791,1.9818913751768443,2.1195909169773626,2.1056670104024247,1.9332227504583885,1.9355510370046487,1.714311749374487,1.7239973430610838,2.044899926313344,2.0874968717216764,2.117214461333614,2.2095680577176267,2.1454885139250397,1.9488099498352374,2.503728047323442,2.2260854484973156,1.7456147470918728,1.706229534679588,2.085064363517915,2.1234007411422193,2.107075750103992,2.2164682570479357,2.2239429776009527,2.272148162089944,1.9650667474052728,1.9100663170230487,1.943949549938596,1.9478845291918871,2.1296440108773242,2.1636836978435534,2.232749247212276,2.292837183077106,2.08431499233705,2.093796239188181,1.9765107489615172,1.9678812786262125,2.317931043265491,2.4072697841169823,1.9527663152610206,1.9792775845646056,1.9080143972402288,1.9180312316524835,1.9583004626336935,1.9392555352955962,1.9678305808072323,1.969883886373441,1.9135178715004397,1.9440725827655871,1.898203321085166,1.921398388687056,2.0824102922665704,2.143264352368659,2.1994490132607116,2.194518242337773,1.9821899732915267,2.0000980043999728,1.92612798141096,1.9400684424682124,2.1093737385183036,2.113025463756668,2.22691920959725,2.357555898124951,2.057225631170994,2.0652720789023826,2.112883070954071,2.119057478534798,2.3395350656977065,2.318620830797338
Gallade,Low Kick,Synchronoise,40,2.099268687028447,2.083010808860884,2.234529554641755,2.221834953877125,2.04096779261678,2.051389285010441,1.777731847723304,1.8086019981098485,2.1499819101363773,2.224268882797457,2.252715248052082,2.3835813530518757,2.214618066079481,2.0608168440223396,2.5398798244825613,2.3809936381382366,1.8004707771463042,1.7874650799871015,2.2229993166417845,2.277582112772848,2.249594052290396,2.3746964226517786,2.4018648120841264,2.438937296271974,2.0513717232074935,2.0442510200564707,2.0382593389031083,2.0962407127445384,2.2380740235391787,2.3037849775105648,2.4031221714081035,2.4630546008511343,2.235323196201581,2.2450274946976614,2.0735912642356857,2.122907494179638,2.5156796546889106,2.589585022617053,2.07860945827766,2.113541944487517,2.0171546130244047,2.038372064685346,2.0624928256436967,2.058338150086589,2.065575004283777,2.08517598925062,2.0539216732930634,2.0607597093760504,2.024604658052127,2.0155612027886085,2.2070720024735455,2.2829590954290055,2.298116345223704,2.3923873269142706,2.0937473200623065,2.1225495587142307,2.0658781793646606,2.0504849712689386,2.2428645873907302,2.303950125056657,2.332839073808594,2.474333919692371,2.1708098607658224,2.2012142566571646,2.2209892334981625,2.2550898014891687,2.4988565806466894,2.506323732615331
Gardevoir,Confusion,Psychic,40,1.6035399230444871,1.5897001975132772,1.6088615337645087,1.5893073001697733,1.6293726065986178,1.6137691534390686,1.6425440328410525,1.6284291900932526,1.645156777559203,1.6739578880434391,1.6021677425104428,1.6802488064111791,1.6542899232664598,1.6222613561169565,1.8046943359327614,1.761340846808988,1.5890639435782679,1.6019814563451722,1.6649431586214298,1.6371470156729475,1.619569928180301,1.6459571766480663,1.6168849297182575,1.605081410569624,1.6007321220638235,1.6186619216698346,1.6030361070410009,1.6205331796727367,1.605648109391226,1.6279197495852828,1.6231843657771676,1.6691727439050632,1.6574554963405397,1.6294800227096005,1.6395275341407969,1.6438940589127513,1.6811004888362482,1.6830052402027498,1.6224926423283583,1.6248190860155505,1.6229977997464415,1.6289435103961134,1.6546171548312962,1.5998672542679602,1.6489219120943395,1.6360122712456038,1.6185260173758342,1.6153427611937812,1.5968929368240938,1.5786328843159119,1.6592419322111616,1.6352021747715606,1.671508955018802,1.6730189352523528,1.603671187534726,1.6067260679091544,1.5922155825287534,1.5780606780188793,1.6614336569808477,1.6118592134383725,1.6650909269316625,1.710185682076051,1.6392540211192936,1.649425587606242,1.64949219199431,1.6662067746755465,1.6421757882971002,1.6291233504484135
Gardevoir,Charm,Psychic,40,1.6333262692956483,1.6159161871710148,2.21524969266122,2.231525074167026,1.6626450294066404,1.6504104878955965,1.6666983584042534,1.6578468279078815,2.2845285753485176,2.3882378507195274,2.2195353977390573,2.3726683082014763,2.039030867021226,1.9917448415112036,2.913637074650826,2.5071134470425087,1.6115400750338995,1.63204021220514,2.3194961857329397,2.3363549635546903,2.2629888953417887,2.341823143243744,2.2819316750793424,2.293632573788775,1.9787011462406565,1.9919591767553704,1.9655525870624375,2.01961013394993,2.2721958852065103,2.3269431164533723,2.1842434477875763,2.3258946862374565,2.317047189059856,2.2702994019609095,1.6859352182383336,1.692393182882371,2.311833225870003,2.3577685618792814,1.6571807499050042,1.659295181977272,1.658791095669583,1.6645480309240677,1.698478762130243,1.6438886128749248,1.686516218722414,1.6613352631008285,1.6544470062820567,1.6295233727288763,1.9812641685190935,1.9616780165094063,2.3375686351670306,2.3457631964519363,2.342965575124569,2.341605082617201,1.6411335189430614,1.6423942749340699,1.6389244056402874,1.615348612128144,2.3277913712881455,2.2802596929455543,2.313045596707873,2.4158513344989605,2.2925698104672665,2.311637823088983,2.2395289786189667,2.3070103955088292,2.300341679762177,2.318265524998072
Gardevoir,Confusion,Synchronoise,40,1.6501207398168432,1.6386699698695883,1.6543560361784007,1.6327427063467124,1.6912632081809664,1.6698569486248467,1.7088732441453867,1.6826282663867735,1.6978064812965488,1.7154951662388838,1.6523162721339242,1.7224248222566323,1.6857133153440846,1.6681265245920311,1.7999509242484348,1.766715527597566,1.6358143659768327,1.6494974105394546,1.7171984884000016,1.6978936179687472,1.6718661994357682,1.6988226845538374,1.6856410649854245,1.6714013188753936,1.6535390977651212,1.6656925205753021,1.6622576892935224,1.6789316114918398,1.6740799600990142,1.6827101044239952,1.6783318144835346,1.721680464152545,1.72006467654474,1.6782333480089389,1.7058029057917816,1.7110159478144522,1.745974889281416,1.7243474750938557,1.6838313593322323,1.691801182907649,1.6975650885295899,1.6936033441189215,1.7211932089968303,1.668762248297163,1.7067534587475575,1.6911545183455399,1.6847528146792732,1.6880919399448173,1.6658079464555045,1.6517768924618064,1.7146180278923835,1.6948216345982918,1.7287052977068074,1.7244760416434743,1.6615790116933737,1.6655528236667203,1.676254895897223,1.6526903289940555,1.7219838931656313,1.6667006273787424,1.7188672420289683,1.744643798758915,1.7060391522517957,1.7134608365850712,1.7026561144817316,1.7148829623456698,1.701447122732634,1.6979173572923139
Gardevoir,Charm,Synchronoise,40,1.6833190926485462,1.6567665701442542,2.3364511861680883,2.329403204226887,1.7183676424101477,1.6959019571138947,1.7310775488116215,1.7130344082317526,2.417751006434121,2.474981720443149,2.3102780560608873,2.4329221606513265,2.0904488128960983,2.0546539897163663,2.865777819470088,2.5687363085123693,1.6608805444661143,1.670885338674431,2.4570096943694404,2.4635685311832156,2.3749249155432106,2.4443277108016344,2.4377151471157323,2.431816936631487,2.0613119023748387,2.0765719901374298,2.0611267676818277,2.101720711636057,2.398967884470081,2.439535919951117,2.3163996615260456,2.442846245139638,2.4396111324690453,2.395889939823481,1.7462635054454914,1.7392479700511054,2.437214392901306,2.473062994357346,1.715921721799442,1.7185789867753583,1.7138171586991577,1.7125398245932202,1.7528987985523947,1.7019154505664102,1.7421157029507608,1.714777581612517,1.7138800949284543,1.6974965469268481,2.0626172062395463,2.061348957558959,2.461879209133144,2.455754303344553,2.4814218912103545,2.506324267174383,1.6958890748122464,1.690780968192121,1.6918496997333818,1.6694123385584827,2.4399475695747728,2.3980238793691164,2.4383689130847888,2.5056857719359016,2.422340304933157,2.432236664595143,2.364184507779704,2.4272093481414645,2.4571961656057444,2.4625555653856828
Gardevoir,Charge Beam,Psychic,40,1.885395966730204,1.8869663675104753,1.8974042667821933,1.8814661328566946,1.7830431016436414,1.7742193705956688,1.8994371851993348,1.9119353696863597,2.0450531479437926,2.09616417559074,1.8771477652271882,1.9913352037865533,1.9607398830188396,1.9310668610808468,2.220867106607828,2.0610157843929846,1.9083280961254412,1.9136779174262777,2.076265200299117,2.0797309598381477,1.9897362379183414,2.0753469575313095,1.9123537196335012,1.9143110215993902,1.9009256138466712,1.895164152923724,1.9221893273908313,1.948309084533864,1.8887204541789027,1.924830265291063,1.8853302871264166,1.9510382272086506,2.014233192025558,1.9683133660118863,1.9617823381075257,1.9604524686410068,1.9432553305206677,2.00555766902065,1.897226497512621,1.9099739051458697,1.9069950644597617,1.9102590227218212,1.9835536589136462,1.9301646271342188,1.9424309907092094,1.92447197324092,1.9319315265204422,1.93229593585771,1.856308280026766,1.846311223751412,2.0873438552695034,2.0923676577407493,1.9552526755360418,1.955128741302463,1.7862526289729357,1.8001323754866219,1.914969196121896,1.867626558526829,1.9257086133675156,1.9120412485720801,1.9821526105615441,2.0414538288638933,2.0149962307317635,2.0423102652475382,2.009198194323699,2.067794334049655,1.9081341248310264,1.9263333827208393
Gardevoir,Charge Beam,Synchronoise,40,1.9729027078726264,1.9887180968304095,1.9786579616498212,1.9854276563553024,1.877388867909994,1.873617288267529,2.019985085302627,2.0242083539007725,2.146360106871008,2.205667900367153,1.9767833227760077,2.0990517495106613,2.0448072988820574,2.0231017397204814,2.255029744665149,2.127558796815244,2.0103445419693693,2.028536442074269,2.211101032012956,2.2286371993698246,2.0994456756953883,2.15984980739841,2.0260839311574195,2.050804565853207,2.029143328163397,2.0373075084456036,2.0282912828929414,2.024822745997614,1.9882852237490232,2.0167326038191074,2.016353633996655,2.0867747594617208,2.1828854557305295,2.146057663362531,2.052808565795511,2.0430610480899363,2.081541014685732,2.115266302555328,2.0268025091416186,2.036343884987706,2.063074150680848,2.0702135435778786,2.1152365594833524,2.0592837776760518,2.051200678818332,2.070941799052908,2.0554353340859555,2.0608872484248995,2.003237861590065,1.9986443799978786,2.2463821328529128,2.2320852611402953,2.0982683489315037,2.1022629392696324,1.8898067445780604,1.897597506906406,2.0366733004202104,2.0305612874364685,2.0565524457695656,2.032763945065528,2.146030229568891,2.259673168335735,2.1513559168508434,2.177655504703772,2.1234766836541015,2.207904203506171,2.031570829543472,2.0590294395726096
Mega Slowbro,Confusion,Psychic,40,1.6210014134146489,1.6238066498629835,1.6274753625431504,1.6267248511188395,1.6213466922552768,1.6058622849361632,1.6409903399667694,1.63981859501087,1.6270799161942424,1.661838360481445,1.5634308187339934,1.6409301828580134,1.5387724301450958,1.5923604778298517,1.407314759255019,1.6331544215036504,1.5863053011315242,1.5899100330474103,1.6387804415862182,1.6796369229559516,1.6287485907272903,1.6937529860216598,1.6740538585473317,1.674922258844034,1.5913048425073528,1.6437235296492037,1.6653687106204684,1.7082506648027076,1.6576361060694291,1.6907690664743749,1.5996216589888113,1.620634640031434,1.673109624230467,1.6699579735113494,1.665589721385811,1.7101231110959647,1.6325709692402415,1.647985718929384,1.6843063428745593,1.691166364663403,1.6701643146434055,1.6791243609758095,1.6944032077714744,1.6853365488420482,1.6695037886399686,1.6910085188636752,1.6974665033989444,1.7031409086824403,1.666163915593142,1.658868909506582,1.5903018761523375,1.668305535269726,1.6920427120743555,1.6954584759730442,1.6773533883576301,1.6937866996074729,1.6720119991504079,1.6640570198288722,1.650067515090567,1.6530925709720559,1.648131639265163,1.7015395284085206,1.6254916446815653,1.6519277372763246,1.6165733824149804,1.6744947169748756,1.6149307846322716,1.6876108776159833
Mega Slowbro,Water Gun,Psychic,40,1.8477063782502532,1.868914931209802,1.8508714616581254,1.8617267819400125,2.073732103845966,2.0881163139883463,1.687570087147927,1.6733379896162028,2.1052308353999374,2.1680487578900594,1.8283519168625277,1.9560726211066433,1.6448747547730462,1.6944808561044766,1.6392888359827844,1.9121786248446488,1.8724874573634016,1.9033591995421193,1.7639841278152093,1.8012040652497212,2.0995498542123094,2.193838963009508,2.0262078660132126,2.039499851855725,1.7202309714434787,1.7818375167709168,1.7820399803039728,1.809596748575979,1.9659262940986753,2.041637196437812,1.9065033906799973,1.9646143733758703,2.150542002190599,2.1810241235574845,2.0018279549138907,2.059944707147222,1.9227285263728082,1.9588149950050782,2.0667760197467757,2.0973812108189533,2.0901996960352918,2.109964144243535,2.0536022718678417,2.0393502752851593,2.0054740119726215,2.052013692972505,2.0535187572041096,2.069952372552478,1.7664844724415916,1.7808412300836245,1.6888177490915257,1.7548550842820432,2.036540261411948,2.0572072744296768,2.192552892352924,2.2539433096612167,1.9912768779591534,1.9743250504679581,2.0483042735163797,2.08094526041287,2.157198462589923,2.3228645558526164,2.0802844029095113,2.158047256528414,2.125953940939184,2.236112949088546,1.9834079460376417,2.079525254603253
Exeggutor,Confusion,Psychic,40,1.630378350602624,1.6415338260905086,1.637446778888167,1.64110460088005,1.6643109535509855,1.6441950245802655,1.6169243451504354,1.6243780409925104,1.5376411055221182,1.632916537838918,1.7256593693989943,1.856832459852948,1.8288807492349615,1.7637248732821424,1.8163065044086149,1.763567919827446,1.657290356233806,1.6550705404769253,1.6132727135551737,1.633895903097079,1.6362872817821024,1.6659800347518303,1.757949887039421,1.6499451050551495,1.7119167040368353,1.688555771326986,1.6694243397860804,1.6640425157678078,1.6563029824197304,1.6423913162649133,1.614333637103293,1.6666697646207982,1.63217060970972,1.6254941495323254,1.6342395043427609,1.6477661983922869,1.6694767057542452,1.6875190360694075,1.6470403170198102,1.6343339166648205,1.6270998010997917,1.6229533751280445,1.6268852038801,1.6160437061607713,1.6538973235089658,1.642277102504262,1.6271373390863402,1.6282232732138042,1.671850546859612,1.629407762370223,1.6510315368216528,1.634957808631398,1.6561269198918342,1.668574112374317,1.6182750213194403,1.6290422562304547,1.6579361854018628,1.6227932525862048,1.670356183414422,1.6141373566495798,1.649354154051858,1.6840924680800635,1.627811559003517,1.6429082673604485,1.6122026916972403,1.6570745699570486,1.6294115240015763,1.6334047142684058
Exeggutor,Extrasensory,Psychic,40,1.6557934342991327,1.640141682550769,1.661857140148015,1.6403894819270486,1.6828439335104266,1.6443389161933337,1.639620053052114,1.627421329853251,1.547719366167434,1.6151271494574118,1.702303316769004,1.795979325991936,1.792725589465782,1.7798272543097746,1.8515018935985026,1.7501341676645232,1.6743045710622961,1.6590547822196475,1.640321303218522,1.6481871221624953,1.6533441801797943,1.66464999459177,1.793256538687769,1.6607359324802586,1.7557434854513414,1.7040910307346515,1.691727264747834,1.6607820567052491,1.6579479081701531,1.6518781354879808,1.6447108164254034,1.6864341798605982,1.6736883609161555,1.6302794182969171,1.6500167248452176,1.6827111272898052,1.6940792779783524,1.6918046967743163,1.6867631865496273,1.6572139910949648,1.655530001969177,1.665658257995943,1.669645783942115,1.6559467023909058,1.676596391136944,1.669906430602498,1.6372517586697004,1.6508121960879594,1.6997372792290906,1.6349032888089978,1.675123435697929,1.6516647323553941,1.6923703550173066,1.673145302652933,1.6429565871410623,1.6445640179157455,1.6751975578959315,1.6236027612813242,1.7007036559657607,1.6260628501852648,1.6760639827090593,1.7098158500272989,1.647271455845177,1.6466135837872942,1.6398609749839879,1.6760059034519295,1.6668788151368548,1.6606468981626068
Exeggutor,Zen Headbutt,Psychic,40,1.7032044860301556,1.7043276292480745,1.70534500331397,1.6994571012202342,1.7473975330076683,1.7062663300795637,1.6853517380379828,1.6932951567877617,1.6090448131187067,1.6793588235336465,1.7686528129724064,1.8504149689313583,1.898200054249759,1.8190751901144575,1.9268721047559345,1.8184780543970624,1.7343214088905596,1.7191514697168475,1.7042211093868072,1.713212061594158,1.7126040820553314,1.7264595177571675,1.8487643470052308,1.7270335196615767,1.8320084775536203,1.7799979505757908,1.766622500632884,1.7312311898794708,1.7270347896879055,1.715734963864499,1.7184563792351595,1.7335385359835611,1.7316828543687108,1.6910698614380983,1.7365453141482161,1.7340088275291556,1.7578672670646427,1.750386972482089,1.7492980413241666,1.7291560596327225,1.7414353011470123,1.734709600660294,1.7464433571279008,1.736341986652285,1.7439278225589323,1.7336329916656206,1.7021127478176838,1.7118401102320797,1.75224159337098,1.6951583760743723,1.7313568396245063,1.7090266357133321,1.7429850640681743,1.7611875767606742,1.702788703347767,1.7124357301937738,1.7336125589106306,1.6890878757303085,1.7473322686722894,1.7023452393614702,1.7481726643848203,1.7843045714285946,1.6957727973666017,1.7107182357236292,1.7066046726827164,1.7528763365643174,1.7258661522745267,1.7346606492076502
Exeggutor,Bullet Seed,Psychic,40,1.8628493092704834,1.8944021411751033,1.963490909168007,1.9988842421154975,1.7937153307236975,1.7677260788198854,1.740518205597863,1.740640586367865,1.9683023291522173,2.118574028979362,2.059826319025797,2.2710612941048134,2.2466194349079456,2.2208203894099854,2.4287529375557266,2.172964259341979,1.913890403657652,1.9288060842068464,1.8920612098686702,1.925881365091375,2.083977966430371,2.140647088014891,2.315665056637667,2.1521376218810477,2.132171454332702,2.071781413783191,2.046402895609111,2.010474521755441,1.9968954876793645,2.0420072429181273,1.9659836316248729,2.051796947519462,2.0681940410327937,2.0650824693846936,1.9528699484850451,1.9556806356904068,2.009485561591819,2.0843639898887067,1.9429380053328564,1.9210443258090957,1.9163450216260218,1.9327398481972808,1.9451905535929659,1.9317573168893312,1.9072655595561465,1.9198777838988128,1.928876752639798,1.941368888060521,2.045661350007934,2.0071850294993445,1.9584490318829075,1.9394107610409397,2.048597081923364,2.094630408449526,1.7468245280442891,1.750131617052111,1.944618301469864,1.8901087133600458,2.034175678514857,2.0151221527532175,2.079176627207881,2.210829599863239,2.0759334381954844,2.123410808893109,2.04198929563981,2.148417790642075,2.0280678851174936,2.080309592155132
